id,key,value,type
2248996551,railway,level_crossing,regular
2248996555,railway,level_crossing,regular
2248996557,railway,level_crossing,regular
2271627024,housenumber,409-B,addr
2271627024,street,University Drive,addr
2271627024,amenity,restaurant,regular
2271627024,cuisine,sandwich,regular
2271627024,fax,979-846-1794,regular
2271627024,name,Potbelly,regular
2271627024,phone,979-260-4620,regular
2271627024,website,http://www.potbelly.com/Shops/ShopLocator.aspx?PotbellyShopId=128,regular
2287625611,barrier,gate,regular
2287625629,barrier,gate,regular
2321378542,housename,Aggieland Tutoring,addr
2321378542,housenumber,1311,addr
2321378542,postcode,77840,addr
2321378542,street,Wellborn Road,addr
2321378542,designation,Tutoring,regular
2321378542,name,Aggieland Tutoring,regular
2321378542,shop,books,regular
2321378542,source,Owner,regular
2321378542,website,http://www.aggielandtutoring.com,regular
2328216924,entrance,main,regular
2352922117,leisure,playground,regular
2352922135,amenity,drinking_water,regular
2356557731,highway,turning_circle,regular
2365869814,brand,Shell,regular
2365869814,shop,gas,regular
2365872745,highway,rest_area,regular
2369870163,name,Bryan Fire Station No. 5,regular
2369874136,amenity,school,regular
2369874136,name,Brazos Christian School,regular
2372852781,highway,traffic_signals,regular
2372852798,highway,traffic_signals,regular
2372852807,highway,traffic_signals,regular
2372852809,highway,traffic_signals,regular
2372852813,highway,traffic_signals,regular
2372854714,highway,traffic_signals,regular
2372854715,highway,traffic_signals,regular
2372864269,highway,motorway_junction,regular
2372870399,highway,traffic_signals,regular
2372870422,highway,traffic_signals,regular
2375492791,amenity,restaurant,regular
2375492791,cuisine,mexican,regular
2375492791,name,Ama's Mexican Restaurant,regular
2375492804,name,Holiday Inn Express,regular
2375492804,tourism,hotel,regular
2375493111,amenity,fuel,regular
2375493111,brand,Valero,regular
2375493126,amenity,fast_food,regular
2375493126,name,Sonic,regular
2375493418,amenity,fuel,regular
2375493418,brand,Chevron,regular
2375494057,amenity,fuel,regular
2375494057,brand,Exxon,regular
2375494888,amenity,fuel,regular
2375494888,brand,Shell,regular
2375496023,amenity,fast_food,regular
2375496023,name,Top Donut,regular
2375499645,amenity,restaurant,regular
2375499645,cuisine,pizza,regular
2375499645,name,Pizza Hut,regular
2375500348,amenity,bank,regular
2375500348,atm,yes,regular
2375500348,drive_through,yes,regular
2375500348,name,First Star Bank,regular
2375501086,amenity,fast_food,regular
2375501086,name,McDonald's,regular
2375501190,brand,Chevrolet,regular
2375501190,name,Derek Scott,regular
2375501190,shop,car,regular
2375502552,man_made,tower,regular
2375502793,man_made,tower,regular
2375503608,amenity,fuel,regular
2375503608,brand,Valero,regular
2375505983,man_made,tower,regular
2375508316,amenity,fuel,regular
2375508316,brand,Chevron,regular
2375509248,amenity,restaurant,regular
2375509248,name,Denny's,regular
2375510682,amenity,fuel,regular
2375510682,brand,Chevron,regular
2375512805,name,Quality Inn,regular
2375512805,tourism,hotel,regular
2375513592,amenity,fuel,regular
2375513592,brand,Valero,regular
2375513964,amenity,fuel,regular
2375513964,brand,Exxon,regular
2375514086,amenity,fuel,regular
2375514086,brand,Shell,regular
2375515402,amenity,fuel,regular
2375515402,brand,Exxon,regular
2375515585,amenity,restaurant,regular
2375515585,cuisine,mexican,regular
2375515585,delivery,no,regular
2375515585,name,Chuy's Mexican Food,regular
2375515585,takeaway,yes,regular
2375516232,amenity,fuel,regular
2375516232,brand,Shell,regular
2375520861,man_made,tower,regular
2375523417,man_made,tower,regular
2375523814,name,Museum of the American G. I.,regular
2375523814,tourism,museum,regular
2375525568,man_made,tower,regular
2375526192,man_made,tower,regular
2375528375,man_made,tower,regular
2375529621,man_made,tower,regular
2375531088,amenity,fuel,regular
2375531088,brand,Exxon,regular
2375531392,amenity,fuel,regular
2375531392,brand,Shell,regular
2375531392,name,Hi Ho,regular
2375536768,amenity,fuel,regular
2375536768,brand,Shell,regular
2386516360,railway,level_crossing,regular
2470035082,amenity,fuel,regular
2470035082,brand,Valero,regular
2470035082,name,Valero Gas Station,regular
2470036163,amenity,fuel,regular
2470036163,brand,Citgo,regular
2470036163,name,Citgo Gas Station and General Store,regular
2470037892,amenity,post_office,regular
2470037892,name,Post Office,regular
2470041202,amenity,fuel,regular
2470041202,brand,Citgo Fuels,regular
2470041202,name,Bedias Citgo and General Store,regular
2470041393,amenity,fire_station,regular
2470041393,name,Fire Deprtment,regular
2470041994,amenity,post_office,regular
2470041994,name,Bedias Post Office,regular
2470060778,highway,turning_circle,regular
2470060782,highway,turning_circle,regular
2470060786,highway,turning_circle,regular
2470060789,highway,turning_circle,regular
2470060796,highway,turning_circle,regular
2470060800,highway,turning_circle,regular
2470060841,highway,turning_circle,regular
2470060973,highway,turning_circle,regular
2470060977,highway,turning_circle,regular
2470060980,highway,turning_circle,regular
2470061002,highway,turning_circle,regular
2470061008,highway,turning_circle,regular
2470061021,highway,turning_circle,regular
2470061034,highway,turning_circle,regular
2470061041,highway,turning_circle,regular
2470061045,highway,turning_circle,regular
2470061081,highway,turning_circle,regular
2470061086,highway,turning_circle,regular
2470061091,highway,turning_circle,regular
2470061094,highway,turning_circle,regular
2516641323,highway,turning_circle,regular
2533043025,railway,level_crossing,regular
2533043027,railway,level_crossing,regular
2561549352,amenity,library,regular
2561549352,name,Cushing Memorial Library,regular
2561549352,operator,Texas A&M University Libraries,regular
2561549377,amenity,library,regular
2561549377,name,Sterling C. Evans Library,regular
2561549377,operator,Texas A&M University Libraries,regular
2561549387,amenity,library,regular
2622871369,amenity,fuel,regular
2622871369,name,H-E-B Gas,regular
2622919992,name,Top Texas Gold,regular
2624158242,amenity,fuel,regular
2624158242,name,Citgo,regular
2624158243,amenity,restaurant,regular
2624158243,cuisine,pizza,regular
2624158243,name,Hungry Howie's,regular
2640552704,city,"Bryan, TX",addr
2640552704,housenumber,1609,addr
2640552704,postcode,77803,addr
2640552704,street,North Texas Avenue,addr
2640552704,amenity,pharmacy,regular
2640552704,name,H-E-B Pharmacy,regular
2640552704,phone,(979) 778-2074,regular
2640557743,city,"Bryan, TX",addr
2640557743,housenumber,725,addr
2640557743,postcode,77802,addr
2640557743,street,East Villa Maria Road,addr
2640557743,amenity,pharmacy,regular
2640557743,name,H-E-B Pharmacy,regular
2640557743,phone,(979) 822-1850,regular
2640567325,city,"College Station, TX",addr
2640567325,housenumber,1900,addr
2640567325,postcode,77840,addr
2640567325,street,Texas Avenue,addr
2640567325,amenity,pharmacy,regular
2640567325,name,Pharmacy,regular
2640567325,phone,(979) 693-1238,regular
2648909688,city,"College Station, TX",addr
2648909688,housenumber,949,addr
2648909688,postcode,77845,addr
2648909688,street,William D. Fitch Parkway,addr
2648909688,amenity,pharmacy,regular
2648909688,name,H-E-B Pharmacy,regular
2648909688,phone,(979) 690-4690,regular
2652914904,city,College Station,addr
2652914904,housenumber,625,addr
2652914904,postcode,77845,addr
2652914904,street,Graham Road,addr
2652914904,amenity,place_of_worship,regular
2652914904,name,Brazos Valley Church of Christ,regular
2652914904,religion,christian,regular
2652914904,website,http://brazosvalleychurchofchrist.com,regular
2652914907,name,Wellborn Community Center,regular
2652914909,housenumber,1818,addr
2652914909,street,Harvey Mitchell Parkway South,addr
2652914909,amenity,library,regular
2652914909,name,Larry J. Ringer Library,regular
2652914909,website,http://www.bcslibrary.org,regular
2652934818,amenity,fire_station,regular
2652934818,name,Station 2,regular
2652934822,amenity,post_office,regular
2653002779,amenity,restaurant,regular
2653002779,name,Panda Express,regular
2653005236,name,Best Buy,regular
2653005236,shop,electronics,regular
2653005237,name,Barnes & Noble,regular
2653005237,shop,books,regular
2653005240,name,Toys R Us,regular
2653005240,shop,toys,regular
2664152341,highway,traffic_signals,regular
2664153069,highway,traffic_signals,regular
2669413332,highway,traffic_signals,regular
2669415401,highway,turning_circle,regular
2678753228,highway,turning_circle,regular
2680846332,railway,level_crossing,regular
2680846353,railway,level_crossing,regular
2680846362,railway,level_crossing,regular
2685281795,city,Bryan,addr
2685281795,housenumber,3731,addr
2685281795,postcode,77802,addr
2685281795,state,TX,addr
2685281795,street,East 29th Street,addr
2685281795,name,Fabulous Hair by Daniel and Team,regular
2685281795,phone,979 2601801,regular
2685281795,shop,hairdresser,regular
2745182423,highway,traffic_signals,regular
2750502041,railway,level_crossing,regular
2750502137,railway,level_crossing,regular
2750502148,railway,level_crossing,regular
2750502220,man_made,tower,regular
2750502345,railway,level_crossing,regular
2750502386,railway,level_crossing,regular
2750502406,railway,level_crossing,regular
2750502417,railway,level_crossing,regular
2750502468,railway,level_crossing,regular
2805238002,city,College Station,addr
2805238002,housenumber,2210,addr
2805238002,postcode,77845,addr
2805238002,street,Harvey Mitchell Parkway South,addr
2805238002,amenity,fast_food,regular
2805238002,cuisine,sandwich,regular
2805238002,name,Schlotzsky's Deli,regular
2805238032,amenity,fast_food,regular
2805238032,name,Church's Chicken,regular
2856609411,name,Dual Pit,regular
2856609412,name,4x4 Pit,regular
2856609413,name,Dangercrk,regular
2856609803,name,MUDPIT 74,regular
2856609804,name,EXTREME MUD,regular
2856609850,name,MUDPIT 128,regular
2911703845,city,"Bryan, TX",addr
2911703845,housenumber,404-B,addr
2911703845,postcode,77803,addr
2911703845,street,East 27th Street,addr
2911703845,name,Law Office of John T. Quinn,regular
2911703845,office,lawyer,regular
2911703845,opening_hours,8:00AM-4:00PM Monday-Friday,regular
2911703845,bitcoin,yes,payment
2911703845,phone,979-822-4766,regular
2932879202,name,H,regular
2954314542,city,Bryan,addr
2954314542,housenumber,3991,addr
2954314542,postcode,77802,addr
2954314542,street,East 29th Street,addr
2954314542,name,Brazos Valley Council of Governments - Center for Regional Services,regular
2954314542,office,government,regular
2954314542,opening_hours,Monday - Friday 8:00 am - 5:00 pm,regular
2980108008,railway,level_crossing,regular
2980108051,railway,level_crossing,regular
2995178186,access,no,regular
2995178186,barrier,gate,regular
2995178219,access,no,regular
2995178219,barrier,gate,regular
2995244572,power,pole,regular
2995244573,power,pole,regular
2995244574,power,pole,regular
2995244575,power,pole,regular
2995244576,power,pole,regular
2995244577,power,pole,regular
2995244578,power,pole,regular
2995244579,power,pole,regular
2995244580,power,pole,regular
2995244581,power,pole,regular
2995244582,power,pole,regular
2995244583,power,pole,regular
2995244584,power,pole,regular
2995244585,power,pole,regular
2995244586,power,pole,regular
2995244587,power,pole,regular
2995244588,power,pole,regular
2995244589,power,pole,regular
2995244590,power,pole,regular
2995244591,power,pole,regular
2995244592,power,pole,regular
2995244593,power,pole,regular
2995244594,power,pole,regular
2995244595,power,pole,regular
2995244596,power,pole,regular
2995244597,power,pole,regular
2995244598,power,pole,regular
2995244599,power,pole,regular
2995244600,power,pole,regular
2995244601,power,pole,regular
2995244602,power,pole,regular
2995244603,power,pole,regular
2995244604,power,pole,regular
2995244605,power,pole,regular
2995244606,power,pole,regular
2995244607,power,pole,regular
2995244608,power,pole,regular
2995244609,power,pole,regular
2995244610,power,pole,regular
2995244611,power,pole,regular
2995244612,power,pole,regular
2995244613,power,pole,regular
2995244614,power,pole,regular
2995244615,power,pole,regular
2995244616,power,pole,regular
2995244617,power,pole,regular
2995244618,power,pole,regular
2995244619,power,pole,regular
2995244620,power,pole,regular
2995244621,power,pole,regular
2995244622,power,pole,regular
2995244623,power,pole,regular
2995244624,power,pole,regular
2995244625,power,pole,regular
2995244626,power,pole,regular
2995244627,power,pole,regular
2995244628,power,pole,regular
2995244629,power,pole,regular
2995244630,power,pole,regular
2995244631,power,pole,regular
2995244632,power,pole,regular
2995245533,power,pole,regular
2995245534,power,pole,regular
2995245535,power,pole,regular
2995245536,power,pole,regular
2995245537,power,pole,regular
2995245538,power,pole,regular
2995245539,power,pole,regular
2995245540,power,pole,regular
2995245541,power,pole,regular
2995245542,power,pole,regular
2995245543,power,pole,regular
2995245544,power,pole,regular
2995245545,power,pole,regular
2995245546,power,pole,regular
2995245547,power,pole,regular
2995245548,power,pole,regular
2995245549,power,pole,regular
2995245550,power,pole,regular
2995245551,power,pole,regular
2995245552,power,pole,regular
2995245553,power,pole,regular
2995245554,power,pole,regular
2995245555,power,pole,regular
2995245556,power,pole,regular
2995245557,power,pole,regular
2995245558,power,pole,regular
2995245559,power,pole,regular
2995245560,power,pole,regular
2995245561,power,pole,regular
2995245562,power,pole,regular
2995245563,power,pole,regular
2995245564,power,pole,regular
2995245565,power,pole,regular
2995245566,power,pole,regular
2995245567,power,pole,regular
2995245568,power,pole,regular
2995245569,power,pole,regular
2995245570,power,pole,regular
2995245571,power,pole,regular
2995245572,power,pole,regular
2995245573,power,pole,regular
2995245574,power,pole,regular
2995245575,power,pole,regular
2995245576,power,pole,regular
2995245577,power,pole,regular
2995245578,power,pole,regular
2995245579,power,pole,regular
2995245580,power,pole,regular
2995245581,power,pole,regular
2995245582,power,pole,regular
2995245583,power,pole,regular
2995245584,power,pole,regular
2995245585,power,pole,regular
2995245586,power,pole,regular
2995245587,power,pole,regular
2995245588,power,pole,regular
2995245589,power,pole,regular
2995245590,power,pole,regular
2995245591,power,pole,regular
2995245592,power,pole,regular
2995245593,power,pole,regular
2995245594,power,pole,regular
2995245595,power,pole,regular
2995245596,power,pole,regular
2995245597,power,pole,regular
2995245598,power,pole,regular
2995245599,power,pole,regular
2995245600,power,pole,regular
2995245601,power,pole,regular
2995245602,power,pole,regular
2995245603,power,pole,regular
2995245604,power,pole,regular
2995245605,power,pole,regular
2995245606,power,pole,regular
2995245607,power,pole,regular
2995245608,power,pole,regular
2995245609,power,pole,regular
2995245610,power,pole,regular
2995245611,power,pole,regular
2995245612,power,pole,regular
2995245613,power,pole,regular
2995245614,power,pole,regular
3020257114,highway,turning_circle,regular
3020257116,highway,turning_circle,regular
3020257118,highway,turning_circle,regular
3020269137,highway,turning_circle,regular
3020269143,highway,turning_circle,regular
3020269144,highway,turning_circle,regular
3055510849,highway,traffic_signals,regular
3071915042,city,Bryan,addr
3071915042,housenumber,2115,addr
3071915042,postcode,77802,addr
3071915042,street,West Briargate Drive,addr
3071915042,landuse,retail,regular
3071915042,name,EcoBox,regular
3071915042,bitcoin,yes,payment
3071915042,phone,+1 979 703 8896,regular
3071915042,website,http://www.ecobox.com/,regular
3089484805,city,Anderson,addr
3089484805,housenumber,10328,addr
3089484805,postcode,77830,addr
3089484805,street,FM 244,addr
3089484805,amenity,bar,regular
3089484805,cuisine,sandwich,regular
3089484805,name,Yankees Tavern,regular
3089484805,note,"Good Food, Nice ride on Sunday",regular
3089484805,phone,936-873-3314,regular
3089484805,website,http://www.yankeestavern.com/about-us/,regular
3100765656,amenity,bar,regular
3100765656,name,Dobbin Saloon ,regular
3112193507,name,The Quad,regular
3112193507,place,yes,regular
3117696604,city,Bryan,addr
3117696604,housenumber,1305,addr
3117696604,postcode,77801,addr
3117696604,street,West Villa Maria Road,addr
3117696604,building,apartments,regular
3117696604,levels,2,building
3117696604,name,The Oaks of Villa Maria,regular
3117696604,phone,(979) 361-0390,regular
3123363906,name,Parking Near George Bush Library,regular
3123363907,name,Tailgate,regular
3127094005,highway,traffic_signals,regular
3127098712,highway,crossing,regular
3127100154,highway,turning_circle,regular
3254468368,highway,turning_circle,regular
3254468822,access,private,regular
3254468822,barrier,gate,regular
3254593349,entrance,main,regular
3254597171,entrance,service,regular
3254602500,entrance,service,regular
3254602501,entrance,service,regular
3254602502,entrance,service,regular
3254602503,entrance,service,regular
3254602504,entrance,service,regular
3254855561,entrance,main,regular
3254855565,entrance,main,regular
3254855566,entrance,service,regular
3254855567,entrance,service,regular
3254855568,entrance,service,regular
3254855569,entrance,service,regular
3303382953,city,College Station,addr
3303382953,housenumber,4431,addr
3303382953,postcode,77845,addr
3303382953,state,TX,addr
3303382953,street,State Highway 6 Frontage Road,addr
3303382953,amenity,fast_food,regular
3303382953,cuisine,chicken,regular
3303382953,name,Chick-fil-A,regular
3308087914,city,Bryan,addr
3308087914,housenumber,419 Suite 120,addr
3308087914,postcode,77803,addr
3308087914,state,TX,addr
3308087914,street,North Main Street,addr
3308087914,landuse,commercial,regular
3308087914,name,LaurelHouse Studio,regular
3308087914,website,http://www.laurelhousestudio.com,regular
3329604927,highway,turning_circle,regular
3329604959,highway,turning_circle,regular
3330074690,highway,turning_circle,regular
3340854294,name,Batteries Plus Bulbs,regular
3340854294,shop,electronics,regular
3340854294,website,http://www.batteriesplus.com/,regular
3344468086,highway,turning_circle,regular
3356912560,leisure,playground,regular
3356912561,amenity,drinking_water,regular
3384598075,highway,turning_circle,regular
3384632897,highway,turning_circle,regular
3384632906,highway,turning_circle,regular
3384632928,highway,turning_circle,regular
3384633985,highway,turning_circle,regular
3384633991,highway,turning_circle,regular
3384634821,highway,turning_circle,regular
3384634823,highway,turning_circle,regular
3384634832,highway,turning_circle,regular
3384634837,highway,turning_circle,regular
3384634849,highway,turning_circle,regular
3384634851,highway,turning_circle,regular
3384634853,highway,turning_circle,regular
3384634855,highway,turning_circle,regular
3384651761,highway,turning_circle,regular
3384651772,highway,turning_circle,regular
3384651960,highway,turning_circle,regular
3384651963,highway,turning_circle,regular
3384651977,highway,turning_circle,regular
3384654217,highway,turning_circle,regular
3384654218,highway,turning_circle,regular
3392813494,highway,turning_circle,regular
3393291376,highway,traffic_signals,regular
3404739915,highway,turning_circle,regular
3404739917,highway,turning_circle,regular
3404739927,highway,turning_circle,regular
3404739932,highway,turning_circle,regular
3404739939,highway,turning_circle,regular
3404739942,highway,turning_circle,regular
3446711623,highway,turning_circle,regular
3446711624,highway,turning_circle,regular
3446736740,highway,turning_circle,regular
3446736764,highway,turning_circle,regular
3446736768,highway,turning_circle,regular
3446736787,highway,turning_circle,regular
3446738085,highway,turning_circle,regular
3446738087,highway,turning_circle,regular
3446738096,highway,turning_circle,regular
3446738156,highway,turning_circle,regular
3446738431,highway,turning_circle,regular
3446746794,highway,turning_circle,regular
3446746817,highway,turning_circle,regular
3446746827,highway,turning_circle,regular
3446746844,highway,turning_circle,regular
3446746847,highway,turning_circle,regular
3446776849,highway,turning_circle,regular
3446776853,highway,turning_circle,regular
3446776863,highway,turning_circle,regular
3446776880,highway,turning_circle,regular
3446895874,highway,turning_circle,regular
3446895876,highway,turning_circle,regular
3446896712,highway,turning_circle,regular
3446896745,highway,turning_circle,regular
3446896746,highway,turning_circle,regular
3446896761,highway,turning_circle,regular
3446896912,highway,turning_circle,regular
3446896924,highway,turning_circle,regular
3446929433,highway,turning_circle,regular
3446929471,highway,turning_circle,regular
3446929484,highway,turning_circle,regular
3446929487,highway,turning_circle,regular
3446929621,highway,turning_circle,regular
3446978593,highway,turning_circle,regular
3446993460,highway,turning_circle,regular
3446995942,highway,turning_circle,regular
3446995948,highway,turning_circle,regular
3446995949,highway,turning_circle,regular
3446995952,highway,turning_circle,regular
3446999119,highway,turning_circle,regular
3446999126,highway,turning_circle,regular
3446999149,highway,turning_circle,regular
3446999158,highway,turning_circle,regular
3446999180,highway,turning_circle,regular
3447002669,highway,turning_circle,regular
3447046679,highway,turning_circle,regular
3447053518,highway,turning_circle,regular
3447078017,highway,turning_circle,regular
3447078020,highway,turning_circle,regular
3447078036,highway,turning_circle,regular
3447078037,highway,turning_circle,regular
3447078072,highway,turning_circle,regular
3447109394,highway,turning_circle,regular
3447119549,highway,turning_circle,regular
3447119553,highway,turning_circle,regular
3447119592,highway,turning_circle,regular
3447119995,highway,turning_circle,regular
3469500321,power,tower,regular
3469500322,power,tower,regular
3469500323,power,tower,regular
3469500324,power,tower,regular
3469500325,power,tower,regular
3469500326,power,tower,regular
3469500614,power,pole,regular
3469500615,power,pole,regular
3469500616,power,tower,regular
3469500716,power,pole,regular
3469502706,power,pole,regular
3469502707,power,tower,regular
3469502708,power,tower,regular
3469502709,power,tower,regular
3469541795,power,tower,regular
3469541796,power,tower,regular
3469541899,power,tower,regular
3469541994,power,pole,regular
3469541996,power,tower,regular
3469542200,power,tower,regular
3469542201,power,tower,regular
3469542202,power,tower,regular
3469542299,power,pole,regular
3469542300,power,tower,regular
3469542301,power,tower,regular
3469542398,power,pole,regular
3469542399,power,pole,regular
3469542400,power,pole,regular
3469542401,power,pole,regular
3469542404,power,tower,regular
3469542405,power,tower,regular
3469542503,power,pole,regular
3469542504,power,pole,regular
3469542505,power,pole,regular
3469542507,power,tower,regular
3469542508,power,tower,regular
3469542509,power,tower,regular
3469542597,power,pole,regular
3469542598,power,pole,regular
3469542604,power,tower,regular
3469542605,power,tower,regular
3469542702,power,tower,regular
3469542703,power,tower,regular
3469542704,power,tower,regular
3469542705,power,tower,regular
3469542706,power,tower,regular
3469543099,power,tower,regular
3469543197,power,pole,regular
3469543198,power,pole,regular
3469543201,power,tower,regular
3469543202,power,tower,regular
3469543203,power,tower,regular
3469543294,power,tower,regular
3469543295,power,tower,regular
3469543296,power,tower,regular
3469543297,power,tower,regular
3469543593,power,pole,regular
3469543594,power,tower,regular
3469543595,power,tower,regular
3469543596,power,tower,regular
3469543597,power,tower,regular
3469543693,power,pole,regular
3469543694,power,pole,regular
3469543695,power,tower,regular
3469543696,power,tower,regular
3469543697,power,tower,regular
3470425664,man_made,tower,regular
3487762338,man_made,tower,regular
3487773047,man_made,tower,regular
3487836949,man_made,water_tower,regular
3487838437,man_made,tower,regular
3487838441,man_made,tower,regular
3492605343,highway,turning_circle,regular
3492691882,railway,level_crossing,regular
3492692219,railway,level_crossing,regular
3492749214,highway,turning_circle,regular
3492749239,railway,level_crossing,regular
3492945595,power,pole,regular
3492945596,power,pole,regular
3492945597,power,tower,regular
3492945598,power,tower,regular
3492945599,power,tower,regular
3492945600,power,pole,regular
3492945601,power,pole,regular
3492945602,power,pole,regular
3492945603,power,pole,regular
3492945604,power,pole,regular
3492945605,power,pole,regular
3492945606,power,tower,regular
3492945607,power,pole,regular
3492945608,power,pole,regular
3492945609,power,pole,regular
3492945610,power,pole,regular
3492945611,power,tower,regular
3492945612,power,pole,regular
3492945613,power,pole,regular
3492945614,power,pole,regular
3492945616,power,pole,regular
3492945617,power,pole,regular
3492945618,power,pole,regular
3492945619,power,tower,regular
3492945620,power,pole,regular
3492945621,power,pole,regular
3492945622,power,tower,regular
3492945623,power,pole,regular
3492945624,power,tower,regular
3492945625,power,pole,regular
3492945626,power,pole,regular
3492945628,power,pole,regular
3492945629,power,pole,regular
3492945631,power,pole,regular
3492945632,power,tower,regular
3492945633,power,tower,regular
3492945634,power,pole,regular
3492945635,power,pole,regular
3492945694,power,pole,regular
3492945695,power,tower,regular
3492945696,power,pole,regular
3492945697,power,pole,regular
3492945698,power,tower,regular
3492945699,power,pole,regular
3492945700,power,pole,regular
3492945701,power,tower,regular
3492945702,power,pole,regular
3492945703,power,tower,regular
3492945704,power,pole,regular
3492945705,power,pole,regular
3492945706,power,pole,regular
3492945707,power,tower,regular
3492945708,power,pole,regular
3492945709,power,pole,regular
3492945710,power,pole,regular
3492945711,power,pole,regular
3492945712,power,pole,regular
3492945713,power,pole,regular
3492945714,power,pole,regular
3492945715,power,pole,regular
3492945716,power,tower,regular
3492945717,power,pole,regular
3492945718,power,pole,regular
3492945719,power,pole,regular
3492945720,power,pole,regular
3492945721,power,tower,regular
3492945722,power,pole,regular
3492945723,power,pole,regular
3492945724,power,tower,regular
3492945725,power,pole,regular
3492945726,power,pole,regular
3492945727,power,pole,regular
3492945728,power,pole,regular
3492945729,power,pole,regular
3492945730,power,pole,regular
3492945731,power,pole,regular
3492945732,power,pole,regular
3492945733,power,tower,regular
3492945734,power,tower,regular
3492945736,power,pole,regular
3492945737,power,tower,regular
3492945738,power,pole,regular
3492945739,power,pole,regular
3492945740,power,tower,regular
3492945741,power,pole,regular
3492945742,power,pole,regular
3492945743,power,pole,regular
3492945744,power,pole,regular
3492945745,power,tower,regular
3492945746,power,pole,regular
3492945747,power,pole,regular
3492945748,power,pole,regular
3492945749,power,tower,regular
3492945750,power,pole,regular
3492945751,power,pole,regular
3492945752,power,pole,regular
3492945753,power,pole,regular
3492945754,power,pole,regular
3492945755,power,tower,regular
3492945756,power,pole,regular
3492945757,power,pole,regular
3492945758,power,tower,regular
3492945759,power,pole,regular
3492945760,power,pole,regular
3492945763,power,pole,regular
3492945765,power,tower,regular
3492945766,power,tower,regular
3492945767,power,tower,regular
3492945768,power,pole,regular
3492945769,power,pole,regular
3492945795,power,pole,regular
3492945796,power,pole,regular
3492945797,power,pole,regular
3492945798,power,pole,regular
3492945799,power,pole,regular
3492945800,power,pole,regular
3492945801,power,pole,regular
3492945805,power,pole,regular
3492945807,power,pole,regular
3492945808,power,pole,regular
3492945809,power,pole,regular
3492945810,power,pole,regular
3492945811,power,pole,regular
3492945812,power,pole,regular
3492945813,power,pole,regular
3492945814,power,pole,regular
3492945815,power,pole,regular
3492945816,power,pole,regular
3492945817,power,pole,regular
3492945818,power,pole,regular
3492945819,power,pole,regular
3492945820,power,pole,regular
3492945821,power,pole,regular
3492945822,power,pole,regular
3492945823,power,pole,regular
3492945824,power,pole,regular
3492945825,power,pole,regular
3492945826,power,pole,regular
3492945827,power,tower,regular
3492945828,power,pole,regular
3492945829,power,pole,regular
3492945832,power,pole,regular
3492945833,power,pole,regular
3492945834,power,pole,regular
3492945835,power,pole,regular
3492945896,power,pole,regular
3492945897,power,tower,regular
3492945898,power,tower,regular
3492945899,power,pole,regular
3492945900,power,pole,regular
3492945901,power,tower,regular
3492945902,power,pole,regular
3492945903,power,pole,regular
3492945904,power,pole,regular
3492945905,power,pole,regular
3492945906,power,tower,regular
3492945907,power,pole,regular
3492945908,power,pole,regular
3492945909,power,pole,regular
3492945910,power,tower,regular
3492945911,power,pole,regular
3492945912,power,tower,regular
3492945913,power,pole,regular
3492945914,power,tower,regular
3492945915,power,pole,regular
3492945916,power,pole,regular
3492945917,power,pole,regular
3492945918,power,pole,regular
3492945919,power,pole,regular
3492945920,power,tower,regular
3492945921,power,pole,regular
3492945922,power,pole,regular
3492945995,power,pole,regular
3492945996,power,pole,regular
3492945997,power,pole,regular
3492945998,power,pole,regular
3492945999,power,pole,regular
3492946000,power,pole,regular
3492946193,power,tower,regular
3492946194,power,tower,regular
3492946195,power,tower,regular
3492946196,power,pole,regular
3492946197,power,pole,regular
3492946198,power,tower,regular
3492946199,power,pole,regular
3492946200,power,tower,regular
3492946201,power,tower,regular
3492946202,power,pole,regular
3492946203,power,pole,regular
3492946204,power,pole,regular
3492946205,power,pole,regular
3492946206,power,pole,regular
3492946207,power,pole,regular
3492946208,power,tower,regular
3492946209,power,tower,regular
3492946210,power,pole,regular
3492946211,power,pole,regular
3492946213,power,pole,regular
3492946214,power,tower,regular
3492946215,power,pole,regular
3492946216,power,pole,regular
3492946217,power,pole,regular
3492946218,power,pole,regular
3492946219,power,tower,regular
3492946220,power,pole,regular
3492946221,power,pole,regular
3492946222,power,pole,regular
3492946223,power,tower,regular
3492946224,power,pole,regular
3492946293,power,pole,regular
3492946294,power,tower,regular
3492946295,power,pole,regular
3492946296,power,pole,regular
3492946297,power,tower,regular
3492946693,power,pole,regular
3492946694,power,tower,regular
3492946695,power,pole,regular
3492946696,power,pole,regular
3492946697,power,pole,regular
3492946698,power,pole,regular
3492946699,power,pole,regular
3492946700,power,pole,regular
3492946701,power,pole,regular
3492946702,power,pole,regular
3492946703,power,tower,regular
3492946704,power,pole,regular
3492946705,power,tower,regular
3492946706,power,pole,regular
3492946707,power,pole,regular
3492946708,power,pole,regular
3492946893,power,tower,regular
3492946894,power,pole,regular
3492946895,power,pole,regular
3492946896,power,pole,regular
3492946897,power,pole,regular
3492946898,power,pole,regular
3492946899,power,pole,regular
3492946900,power,pole,regular
3492946901,power,pole,regular
3492946902,power,pole,regular
3492946903,power,pole,regular
3492946904,power,pole,regular
3492946905,power,tower,regular
3492946906,power,pole,regular
3492946907,power,pole,regular
3492946908,power,pole,regular
3492947393,power,pole,regular
3493047393,power,tower,regular
3493047394,power,tower,regular
3493047395,power,tower,regular
3493047396,power,tower,regular
